20180509,IJS,4.10,4.04,7.54,2.85,3.48,4.48,2.03,4.45271,46.3,82.4,79.6,74.2,77.5,0.0,37.5,32.3,22.5,50,0.0,53.6,30.6,50.7,33.7,35.6,71.5,53.6,60.3,63.4,99.0,74.2,C
20180509,IUSG,2.39,3.98,5.02,2.43,2.28,3.56,2.54,6.35485,56.2,72.5,76.1,74.4,74.5,50.0,49.1,62.0,53.9,64.2,50.0,50.0,50.0,30.9,45.2,36.0,75.7,55.9,78.9,27.5,99.0,68.5,B
20180509,IWO,4.06,4.71,8.11,4.21,2.87,3.40,1.36,5.36678,50.3,80.0,77.4,75.7,77.0,98.9,49.1,45.6,65.3,71.15,0.0,42.8,0.0,56.8,24.9,29.0,57.9,43.4,81.9,45.2,99.0,75.4,C
20180509,IJK,3.87,4.94,7.37,2.80,3.49,3.26,1.33,4.25658,46.0,80.4,74.7,73.0,75.0,50.0,37.5,36.5,41.5,58.25,0.0,32.5,3.0,55.7,22.8,34.1,72.0,53.0,84.9,63.8,99.0,82.6,C
20180509,IUSV,2.23,4.02,4.55,2.25,2.46,3.48,2.54,5.27056,50.9,67.8,49.0,62.0,59.3,50.0,0.1,46.5,33.8,46.55,50.0,50.0,50.0,42.6,48.2,42.0,77.5,59.8,80.5,32.8,99.0,70.8,C
20180509,IJJ,3.95,4.56,7.18,2.51,3.63,3.42,2.27,5.39268,52.6,79.1,77.0,68.6,73.2,50.0,94.0,30.4,56.4,64.8,0.0,37.8,34.5,54.1,31.6,41.2,74.9,58.1,81.6,68.0,99.0,82.9,C
20180509,IWN,3.64,3.98,7.24,3.78,2.94,3.31,2.40,5.62952,52.1,82.5,80.0,71.5,76.3,88.7,80.6,28.9,65.3,70.8,0.6,42.0,35.9,36.8,28.8,29.4,62.2,45.8,83.8,47.2,99.0,76.7,C
20180509,EZU,3.27,3.59,5.38,3.47,2.92,2.71,5.21,3.98643,44.3,52.6,68.0,70.1,66.0,0.0,50.0,18.9,21.6,43.8,1.4,53.5,43.0,36.6,33.6,40.2,65.3,52.7,95.8,46.5,99.0,80.4,D
20180509,IEV,4.37,5.45,5.13,3.09,2.93,3.30,6.43,3.92722,43.8,70.8,74.4,70.0,71.5,0.0,0.1,26.6,9.3,40.4,0.3,64.2,40.9,39.5,36.2,40.5,69.1,54.8,83.9,46.9,99.0,76.6,D
20180509,SPYG,4.46,6.96,7.97,2.40,2.57,3.14,1.26,7.7648,64.3,52.8,42.9,0.2,23.5,75.1,49.1,63.9,63.4,43.45,99.7,99.7,99.7,40.9,85.0,36.0,76.0,56.0,87.1,35.4,98.3,73.6,B
20180509,SLYG,4.32,4.68,8.08,2.99,3.47,4.48,1.04,5.04482,49.3,78.8,77.8,73.8,76.0,50.0,90.7,51.0,62.6,69.3,0.0,37.3,3.6,48.5,22.4,35.3,70.1,52.7,60.4,62.4,98.3,73.7,C
20180509,SLYV,3.88,4.03,7.55,2.82,3.51,4.18,1.53,5.59252,52.6,81.9,79.5,71.4,76.0,50.0,94.0,34.6,57.8,66.9,0.3,52.5,31.4,44.7,32.2,35.8,71.8,53.8,66.5,63.5,98.3,76.1,C
20180509,SPYV,4.46,6.95,7.29,2.30,2.80,3.44,1.73,6.6028,58.5,45.2,31.4,0.1,18.5,0.0,52.8,52.5,34.2,26.35,99.7,99.7,99.7,46.6,86.4,41.9,77.0,59.4,81.2,42.3,98.3,73.9,B
20180509,DGT,6.37,5.89,7.76,2.88,4.07,6.55,4.34,4.13816,43.9,49.9,19.1,34.8,33.1,50.0,0.1,46.4,33.8,33.45,33.6,68.6,50.3,31.6,46.0,39.7,71.2,55.4,19.0,80.4,98.3,65.9,D
20180509,XNTK,6.11,5.83,8.27,3.26,4.36,4.76,3.87,7.00617,60.7,74.1,76.1,79.2,77.2,50.0,50.0,76.3,59.2,68.2,50.0,50.0,50.0,50.0,50.0,39.2,67.4,53.3,54.8,89.0,98.3,80.7,B
20180509,SPTM,1.94,4.66,3.92,2.40,1.95,3.11,2.50,6.66571,57.9,79.3,74.5,80.3,78.3,50.0,50.0,46.8,48.9,63.6,50.0,50.0,50.0,50.0,50.0,38.8,76.0,57.4,87.8,16.8,98.3,67.6,B
20180509,OEF,3.42,4.88,6.34,2.25,3.21,2.98,2.31,4.05304,45.3,78.6,56.6,68.0,66.7,31.6,62.3,57.6,49.9,58.3,3.0,0.0,30.0,46.9,20.0,39.0,77.5,58.3,90.4,55.4,99.0,81.6,C
20180509,IOO,6.11,6.59,8.06,2.34,2.99,5.63,4.67,8.22738,66.0,76.5,75.8,66.0,71.0,50.0,26.5,56.5,45.2,58.1,69.9,99.2,99.7,37.5,76.6,41.9,76.6,59.2,37.4,48.7,99.0,61.7,B
20180509,ICF,5.66,6.21,7.62,5.00,3.03,5.00,3.50,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,IBB,5.12,7.11,8.83,3.79,2.25,2.76,2.38,10,74.8,57.4,60.8,58.2,58.8,96.6,62.3,85.0,82.3,70.55,99.5,99.7,99.7,53.5,88.1,18.5,62.1,40.3,94.8,26.4,99.0,73.4,A
20180509,IGM,4.07,5.20,7.88,2.94,2.02,3.60,2.72,4.61924,46.3,76.9,79.8,77.3,78.0,50.0,90.7,76.0,71.3,74.65,3.4,0.0,0.0,42.0,11.3,36.8,70.6,53.7,77.9,19.5,99.0,65.5,C
20180509,RWR,5.47,5.89,7.70,5.00,3.06,5.00,3.12,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,VTI,2.66,4.72,6.46,2.82,1.93,2.68,1.48,4.3639,45.3,78.3,74.0,71.0,73.3,70.6,94.0,50.3,70.5,71.9,2.5,3.1,4.5,32.1,10.6,36.5,71.8,54.2,96.4,14.5,96.7,69.2,C
